Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Survey,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
0,68,45530.8,5.25407,9,0,1,5.733719,127.4601,3.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1,53,7162.12,10.19024,12,0,0,11.9008,112.4551,4.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,42,62968.8,13.00084,9,1,0,7.022294,187.4673,3.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1
0,37,13383.49,6.157267,15,0,0,8.770703,187.6422,4.0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1
3,48,60325.3,13.42292,13,1,0,3.08219,222.6143,4.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0
8,19,166553.1,15.43347,14,4,0,4.538742,142.4689,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0
0,65,41624.04,9.651504,9,1,0,8.525122,127.4887,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
3,77,58974.46,8.895333,13,1,1,2.09202,207.6094,3.0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
3,36,84405.81,14.01608,13,2,0,9.312768,92.48802,3.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4,67,72367.44,18.85173,14,1,1,16.74968,159.9794,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0
2,82,15293.02,14.55933,12,1,1,6.162825,127.4887,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0
0,23,26493.5,9.948834,17,2,1,1.578151,172.4579,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
0,68,55556.96,8.429886,12,2,0,10.29135,245.147,4.0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0
3,27,44172.66,6.951936,11,1,1,4.01663,147.4421,3.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0
0,61,59861.32,15.91653,8,2,0,10.70081,104.9781,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,25,20638.11,8.61041,9,3,0,7.890442,164.9715,4.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
1,82,58077.49,4.261131,17,2,0,15.68627,114.9658,4.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0
3,29,14540.8,11.77268,13,2,0,11.5365,200.1323,3.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
3,87,28665.69,8.174687,14,2,2,10.88054,235.1591,4.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0
1,38,24485.6,11.81952,11,0,0,4.198245,235.1591,3.0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0
5,57,25220.46,12.36764,17,1,2,5.500175,154.9618,3.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0
2,37,10204.37,13.24075,14,1,0,15.37432,129.9598,3.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
1,35,139474.8,10.94083,6,0,1,6.435125,207.6386,3.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1
1,76,65782.7,9.664338,10,1,0,5.377803,242.6106,4.0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0
9,21,29973.85,10.3827,10,1,0,11.98109,222.65,3.0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
3,21,50562.37,4.900081,16,2,0,4.418665,152.4742,4.0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0
1,36,18070.29,11.92268,9,1,0,26.14972,152.4555,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1
0,84,26943.66,5.200476,11,1,0,3.430472,287.6427,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1
0,33,72504.63,7.547212,13,0,0,9.104003,220.1185,5.0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0
0,51,78193.51,13.00676,13,2,0,3.932102,129.9483,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
7,33,16859.67,12.55796,13,2,1,2.473299,139.9568,3.0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0
1,80,5864.01,11.07131,6,0,1,9.8256,127.4421,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3,76,42998.95,11.87557,9,1,1,5.614935,144.9607,4.0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
1,47,93137.85,13.96763,16,2,2,8.475773,150.0208,3.0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1
1,52,15534.13,11.29188,13,0,0,14.14568,182.4676,3.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
2,42,67376.63,15.74148,11,0,0,7.62689,179.9794,5.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1
4,62,57503.75,9.00959,10,1,0,3.199643,159.9805,3.0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0
3,76,189938.4,8.208604,12,1,0,6.833364,159.9805,4.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0
3,55,64821.36,10.32806,13,1,1,3.250618,197.6288,4.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1
1,81,25832.88,7.75167,13,1,0,9.820347,169.9447,4.0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0
7,78,16720.22,7.231501,11,2,1,3.488459,265.147,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0
3,42,116396.5,8.890669,12,0,0,13.21976,207.4811,3.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0
0,34,64868.33,6.131562,12,1,0,2.758928,117.4872,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0
2,30,22227.6,10.05201,11,1,0,1.399445,159.9794,3.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
2,52,77013.22,12.35651,11,1,1,15.91192,184.9634,4.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1
0,70,30328.46,9.920573,12,0,1,5.595446,147.4421,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,38,39124.98,11.36728,12,0,0,17.30249,139.965,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
5,35,13991.22,10.7329,10,0,3,18.1201,79.97886,3.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3,48,13424.34,9.29595,11,1,1,26.06474,172.4705,4.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0
1,40,23263.37,6.610095,10,2,0,5.018901,149.9621,4.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
2,77,49705.64,9.060003,5,0,0,6.053801,169.9378,4.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0
4,49,71323.38,10.22148,13,1,1,2.366635,207.6094,5.0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0
2,52,42761.9,10.63881,18,1,0,1.669639,194.9744,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0
0,25,73571.78,4.391327,11,0,0,7.038169,200.1465,3.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1
5,46,28900.31,13.56912,10,1,1,11.40214,147.4783,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
0,61,12261.86,12.20515,14,0,1,33.19612,149.9621,5.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
0,71,21896.48,8.156063,10,1,0,2.198687,172.4624,4.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
0,43,36113.68,10.72443,9,2,1,14.16299,212.6695,3.0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0
0,52,16375.5,9.762926,12,3,0,6.408823,132.5127,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1
1,50,27504.76,4.125868,9,1,0,2.438513,139.9678,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0
1,22,129473.6,8.367107,13,1,1,21.51433,232.6228,4.0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1
1,52,7019.0,6.239127,10,1,0,2.235315,149.9778,4.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1
1,50,41192.07,11.75093,11,5,1,4.541407,227.4754,4.0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
3,52,19839.57,11.26452,10,0,0,5.107455,129.9483,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3,81,40129.49,4.955493,13,1,0,13.79595,187.6094,3.0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1,59,43660.04,14.66262,9,1,0,2.09057,184.9634,4.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0
5,30,29715.31,10.35877,15,2,0,2.068518,194.9663,3.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
0,36,42046.1,11.39904,11,2,0,2.866331,162.4713,4.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1
8,31,12265.71,9.170457,16,1,1,22.48816,169.9741,4.0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
0,62,81116.37,15.78884,14,1,0,7.235576,159.983,3.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
3,29,53936.98,6.130264,13,0,2,19.70995,194.9663,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0
6,72,43187.75,8.936454,13,1,0,7.368353,162.447,3.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
4,57,52230.66,11.36485,13,1,0,8.334589,172.4885,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0
3,59,56176.47,15.6492,14,0,0,10.30326,127.4783,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
2,32,34304.39,7.621504,16,0,1,10.94068,182.4676,4.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
1,26,20770.05,8.180859,12,0,0,15.49592,129.9621,4.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2,36,21302.51,9.986819,17,0,0,15.19686,159.9794,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3,36,34235.37,10.39631,10,3,1,14.91488,92.45514,2.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,71,6908.55,4.826642,13,1,0,8.710976,184.9496,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0
3,21,56188.74,8.959582,9,0,0,14.17125,227.4754,4.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1
0,51,1779.33,8.907172,14,4,0,16.96026,184.9785,3.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
4,62,11607.82,11.4166,6,1,0,1.616979,139.9349,4.0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
0,40,89377.1,14.11831,8,2,0,1.115115,169.9378,4.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
1,32,11098.33,7.210336,16,0,0,17.31427,147.4713,4.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0
2,25,104452.6,15.82529,13,0,0,5.013991,130.0064,2.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0
2,48,39855.47,9.217675,10,2,0,3.983529,169.9447,2.0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1,49,47053.09,13.98017,16,1,0,25.43027,124.9781,4.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1,72,55691.37,11.19035,12,1,1,20.21413,152.466,4.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
4,85,8435.92,9.069204,15,1,0,5.911652,149.9621,4.0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,62,61970.01,8.815017,13,0,0,1.479514,117.4686,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
7,63,51518.48,15.35795,12,2,2,1.25577,172.4705,4.0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
1,49,54101.82,7.708801,13,0,0,15.85633,167.4847,4.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0
1,45,28468.2,11.08855,7,2,2,3.903228,182.4538,4.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
0,55,84724.98,9.993042,10,1,0,14.9206,184.9963,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0
3,58,31936.02,16.85843,12,0,1,12.98383,184.967,3.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0
0,41,19460.56,10.06905,12,0,0,15.09343,137.4978,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
1,47,57786.83,7.519369,16,2,0,10.52332,182.4676,3.0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
0,41,76658.88,7.975836,13,1,1,2.343134,192.4404,4.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
1,82,2477.91,8.67997,20,0,1,7.91447,147.4738,4.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
3,37,5289.83,12.23484,10,3,1,14.71579,242.6573,4.0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1
0,81,23156.69,15.51451,11,2,0,8.462764,104.9629,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2,38,35337.11,11.42866,10,0,1,3.319565,174.9882,4.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0
0,42,30928.21,13.92957,13,3,0,4.557348,137.4392,4.0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
2,38,29210.9,5.367668,9,1,0,4.839337,182.447,3.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
1,79,149968.0,10.81384,13,0,0,13.48223,275.1336,3.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0
1,71,9399.04,13.2598,9,1,0,8.635904,172.4555,4.0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0
0,79,16970.75,9.621132,18,0,0,11.44954,265.1283,3.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0
7,59,45395.08,7.659602,10,1,0,12.51669,270.1604,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0
4,67,43487.16,13.82812,12,1,0,6.811035,82.49655,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
3,61,26699.84,8.689995,17,1,1,12.35438,114.9509,2.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2,49,49081.51,7.330021,11,1,1,2.224168,212.6415,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
1,79,18071.31,7.704948,12,1,1,4.825693,190.1599,4.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1
0,19,61510.96,8.006475,11,1,0,11.69113,149.9378,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,39,126678.4,12.27527,16,3,0,20.25956,194.9581,4.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0
1,66,20455.42,9.551626,11,2,1,6.979037,172.4871,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1
1,37,24844.03,4.714235,15,2,1,19.46465,154.9755,4.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
1,32,58887.16,16.42306,8,0,0,2.415421,265.1283,3.0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0
0,73,57265.89,7.706587,14,2,1,20.84965,242.6326,3.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0
3,35,26190.71,7.755985,11,0,0,3.245848,159.9805,4.0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0
7,71,3360.57,10.40927,13,1,0,16.53338,262.6106,3.0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0
1,40,21018.6,8.416539,15,1,0,13.14021,187.6094,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0,65,27147.53,8.759495,14,0,0,4.736816,182.4433,4.0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,70,55025.02,9.725427,13,3,0,8.839856,257.6513,4.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0
8,69,88400.34,9.239935,14,1,0,1.964781,152.5104,4.0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0
0,87,4464.62,3.954662,8,1,0,11.37064,147.4738,3.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
1,78,13715.57,10.00211,11,0,1,8.761313,174.9581,4.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1
0,20,119318.8,8.373684,11,1,0,14.87243,174.9581,3.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1
8,45,16905.12,7.093203,7,2,0,2.558218,197.484,4.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0
2,27,68836.22,8.653267,14,1,0,7.269016,220.1149,3.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1
0,27,85712.06,9.18135,14,0,0,1.426775,217.484,4.0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0
5,55,105157.2,10.80697,7,0,2,21.31617,222.6792,4.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0
0,44,27249.39,7.387913,15,0,0,3.80496,207.6094,4.0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0
3,22,37622.41,12.27167,10,0,1,12.57306,194.9768,3.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0
2,68,23406.73,8.50057,14,1,0,11.76752,169.9378,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1
2,50,20655.49,6.544083,18,1,0,1.690026,162.4608,4.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0
7,30,91961.79,10.25189,10,1,0,4.91638,147.4564,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
2,27,17423.53,10.43299,19,1,0,9.873648,159.9476,3.0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
4,44,34597.28,13.76209,11,0,1,6.971251,149.9447,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
3,75,46745.03,7.199791,7,3,0,2.779089,277.6513,4.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0
1,61,5917.37,9.930254,13,0,0,9.112126,139.9979,3.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0
0,63,43184.08,4.272572,18,1,2,7.128376,129.9598,4.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
0,21,49614.23,6.244054,11,2,1,3.033303,137.4698,3.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
0,34,17736.57,11.61228,14,3,0,3.211508,159.965,3.0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
4,25,50390.91,13.94531,10,5,0,11.88029,169.9928,4.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0
1,63,11247.62,10.35743,13,1,2,9.062033,172.4624,3.0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
0,37,14828.39,5.318294,15,3,0,7.462849,162.4653,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
7,29,86449.72,10.15265,10,0,0,5.951276,112.4551,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3,69,8705.79,10.65674,15,3,2,17.92442,192.4404,3.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
6,18,20724.48,11.99485,16,1,0,11.36049,172.4742,3.0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0
4,70,40643.06,14.47622,7,1,2,18.44164,137.4392,4.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4,55,16035.67,2.265527,12,0,0,6.218071,230.1344,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1
1,70,27967.87,7.389506,16,1,0,14.87149,182.4676,4.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
2,67,39176.98,8.34145,15,1,0,11.94952,245.1457,4.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0
1,19,9713.69,8.530739,15,2,0,5.623084,222.6281,3.0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
4,29,7458.91,10.58898,9,2,1,7.032789,220.1615,5.0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
1,61,18073.63,13.6305,13,0,0,20.80434,192.4705,3.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
1,32,27492.15,10.04509,12,2,1,15.15905,159.965,4.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
3,28,17931.97,6.216824,13,0,1,27.47595,255.1198,4.0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0
1,84,23618.18,5.769435,13,0,0,11.75829,245.132,4.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0
